54,227.63,432.05
55,228.63,430.8
56,232.26,431.3
57,233.05,430.41
58,236.65,427.88
3,0,0
1,164.05,18.087
2,154.83,1.5718
4,0,0
1,171.21,474.99
2,170.93,474.21
3,170.14,471.75
4,170.52,466.88
5,174.01,467.22
6,176.04,465.99
7,178.5,464.28
8,183.74,465.85
9,185.15,461.8
10,188.77,461.75
11,186.26,461
12,192.62,455.24
13,190.36,452.78
14,195.6,455.4
15,196.42,454.81
16,202.05,455.99
17,203.55,453.01
18,206.08,450.84
19,210.64,451.75
20,212.8,451.03
21,215.26,452.78
22,219.43,457.08
23,222.82,457.7
24,226.17,458.82
25,227.9,460.39
26,230.57,461.07
27,231,462.14
28,230.46,466.54
29,231.59,466.88
30,229.29,471.62
31,232.82,472.12
32,232.35,473.49
33,232.46,478.77
34,235.06,481.05
35,239,484.12
36,237.63,486.7
37,240.84,487.65
38,239.04,489.45
39,238.86,494.62
40,243.23,497.59
41,244.72,499.64
42,245.56,500.18
43,244.15,501.5
44,244.74,506.38
45,246.38,507.18
46,246.97,507.68
47,245.85,505.44
48,248.95,509.13
49,248.2,512.03
50,251.69,506.77
51,253.21,508.88
52,261.89,512.03
53,261.69,512.03
54,256.67,505.01
55,261.55,509.25
56,263.26,512.03
57,263.42,512.03
58,264.05,512.03
5,0,0
1,229.98,17.449
2,228.91,17.79
3,228.15,18.519
4,227.22,18.952
5,226.7,19.385
6,226.51,18.656
7,223.76,18.018
8,224.37,21.481
9,225.17,20.843
10,225.67,20.524
11,225.49,22.027
12,225.67,20.683
13,226.31,21.093
14,223.64,22.938
15,225.24,23.69
16,221.16,21.412
17,221.23,22.46
18,222.46,22.756
19,222.26,21.572
20,218.61,20.592
21,217.88,18.519
22,225.85,13.895
23,219.7,16.651
24,218.54,12.597
25,219.43,15.49
26,224.94,14.92
27,224.03,14.305
28,222.16,15.194
29,226.4,17.813
30,228.84,17.563
31,230.48,19.567
32,229.89,15.011
33,242.32,0.50114
34,243.8,3.0068
35,244.1,0.50114
36,241.59,0.50114
37,247.59,0.50114
38,238.77,0.50114
39,230.98,7.4943
40,223.21,10.114
41,212.78,18.314
42,208.61,31.549
43,194.69,44.009
44,193.12,37.449
45,193.94,33.667
46,193.6,32.62
47,194.83,31.686
48,197.81,26.811
49,198.34,21.959
50,199.61,16.72
51,198.47,14.169
52,196.88,10.82
53,193.85,7.6538
54,198.79,5.3531
55,199.09,0.50114
6,0,0
1,229.41,154.03
2,226.88,154.24
3,227.13,152.82
4,229.32,153.58
5,230.05,156.13
6,231.21,160.43
7,231.78,162.92
8,233.71,167.9
9,227.24,173.58
10,226.56,176.08
11,229.02,182.89
12,225.79,179.04
13,225.15,179.91
14,223.49,183.37
15,218.2,186.67
16,211.46,188.56
17,217.84,191.34
18,218.47,199.82
19,221.69,201.96
20,222.51,204.44
21,223.71,205.17
22,230.41,205.1
23,231.75,207.65
24,229.75,217.15
25,217.45,218
26,215.44,216.42
27,213.83,221.12
28,213.01,223.92
29,208.77,224.97
30,206.56,225.99
31,205.72,227.93
32,199.93,225.9
33,200.84,229.64
34,192.03,228.91
35,192.32,223.51
36,186.63,222.35
37,185.19,215.03
38,184.44,209.23
39,180.89,202.21
40,185.4,202.16
41,182.98,200.14
42,193.55,197.06
43,194.37,196.06
44,195.81,192.96
45,199.75,191.07
46,199.84,191.18
47,205.47,192.67
48,194.53,182.78
49,201.25,178.02
50,200.07,177.77
51,205.74,173.94
52,209.45,175.03
53,208.88,174.74
54,212.82,175.26
55,216.79,168.56
56,221.62,165.69
57,221.39,166.13
58,226.31,171.5
7,0,0
1,249.07,157.52
2,244.28,144.42
3,243.12,134.78
4,243.55,121.37
5,239.38,112.35
6,237.81,113.83
7,235.99,115.1
8,239.34,118.95
9,237.36,111.55
10,237.52,115.13
11,238.02,119.66
12,233.8,120.87
13,228.63,124.85
14,232.07,128.5
15,233.17,127.22
16,231.85,132.26
17,233.78,128.11
18,232.53,124.19
19,230.5,128.04
20,228.31,131.87
21,229.93,132.57
22,229.27,135.83
23,228.82,138.47
24,225.54,139.68
25,225.9,144.87
26,229.73,144.69
27,227.43,147.43
28,229.59,155.65
29,230.52,162.87
30,228.54,167.45
31,233.21,175.76
32,236.47,184.6
33,238.82,189
34,235.42,195.17
35,234.92,196.9
36,235.88,197.29
37,230.52,195.9
38,225.33,196.58
39,223.99,195.58
40,221.16,202.44
41,224.78,204.51
42,215.88,208.2
43,209.57,213.71
44,201.5,219.43
45,198.84,223.94
46,200.93,227.79
47,195.9,234.83
48,191.91,237.56
49,186.72,245.4
50,184.85,250.71
51,183.1,255.92
52,176.97,260.11
53,175.92,267.18
54,169.09,274.74
55,157.38,280.91
56,152.53,286.04
57,152.21,289.91
58,147.15,293.58
8,0,0
1,281.71,92.346
2,273.58,82.711
3,277.02,79.636
4,277.97,80.091
5,279.91,74.419
6,280.46,72.232
7,281,69.613
8,284.46,73.03
9,286.65,75.877
10,288.36,74.647
11,290.75,74.146
12,294.56,75.034
13,300.55,73.85
14,298.29,76.287
15,302.62,67.654
16,300.93,68.337
17,301.46,65.194
18,302.82,61.936
19,304.72,55.285
20,310.91,56.105
21,311.59,57.677
22,310.96,53.759
23,315.06,53.03
24,318.68,52.232
25,322,50.273
26,320.09,47.927
27,320.96,45.399
28,321.78,41.595
29,319.79,38.132
30,319.86,34.328
31,322.07,29.248
32,323.8,28.451
33,322.39,30.638
34,347.02,13.212
35,345.67,13.349
36,347.29,42.437
37,350.09,42.847
38,348.18,46.241
39,350.8,58.451
40,351.3,61.367
41,355.49,61.435
42,355.17,61.959
43,353.9,63.918
44,354.19,65.877
45,353.39,67.472
46,350.16,71.093
47,351.53,76.743
48,349.25,77.107
49,353.64,84.579
50,358.22,89.636
51,359.66,90.797
52,363.1,97.745
53,368.61,99.544
54,375.54,100.11
55,376.13,102.12
56,382.87,96.583
57,386.54,94.966
58,388.02,95.285
9,0,0
1,285.74,341.16
2,284.44,336.17
3,283.78,337.52
4,282.85,338.31
5,284.51,336.47
6,283.74,338.04
7,284.81,331.82
8,283.58,332.41
9,285.4,332.26
10,284.85,331.05
11,288.18,328.91
12,287.68,329.2
13,284.83,331.44
14,283.55,334.65
15,281.94,335.83
16,280.46,339.95
17,281.64,336.67
18,280.84,336.95
19,280.55,335.72
10,0,0
1,301.98,47.79
2,306.22,45.923
3,306.1,43.645
4,307.68,43.804
5,307.79,37.312
6,310.27,38.451
7,316.15,41.276
8,318.54,40.023
9,314.56,38.018
10,313.76,34.351
11,313.35,34.67
12,314.08,34.191
13,313.49,28.838
14,311.71,26.424
15,305.83,25.33
16,304.85,23.759
17,308.7,25.194
18,312.05,18.337
19,310.36,15.535
20,316.7,12.984
21,315.83,10.729
22,314.65,8.8383
23,316.56,9.5216
24,313.39,4.5558
25,314.62,0.50114
11,0,0
1,316.33,279.18
2,317.54,280
3,313.51,283.39
4,310.43,287.9
5,308.5,290.09
6,308.45,291.85
7,304.92,295.58
8,301.96,298.38
9,302.98,301.64
10,303.03,304.08
11,300.71,304.08
12,300.48,305.9
13,294.9,305.83
14,292.26,304.56
15,294.78,303.9
16,296.22,307.38
17,291.75,307.88
18,291.32,306.26
19,294.62,308.7
20,291.03,307.81
21,296.9,320.62
22,299,322.67
23,297.47,319.59
24,297.9,320.59
25,299.38,323.3
26,306.56,321.28
27,310.11,324.1
28,315.56,323.76
29,315.15,323.76
30,320,329.25
31,321.16,328
32,323.1,331.98
33,326.51,333.1
34,327.33,335.31
35,327.59,335.49
36,330.27,337.84
37,331.62,340.62
38,336.86,342.92
39,336.31,343.51
40,342.07,340.55
41,344.72,339.25
42,347.81,345.17
43,350.52,343.78
44,353.14,339.66
45,353.6,340.02
46,357.47,342.32
47,359.7,343.17
48,360.62,339.61
49,363.37,340.55
50,366.17,341.41
51,371.32,344.05
52,371.98,344.69
53,371.37,346.4
54,375.31,342.89
55,374.53,345.56
56,380.87,345.65
57,377.86,345.65
58,378.11,347.79
12,0,0
1,322.85,435.03
2,322.05,435.1
3,322.85,436.06
4,320.91,433.92
5,319.16,432.03
6,317.15,428.41
7,316.31,429.23
8,311.62,429.43
9,312.89,425.67
10,312.48,421.3
11,309.84,416.17
12,309.84,415.42
13,310.98,411.14
14,310.96,413.96
15,310.05,407.61
16,310.09,407.02
17,307.74,406.06
18,309.98,404.51
19,312.87,401.5
20,312.05,401.16
21,310.62,400.07
22,307.86,402.53
23,303.94,397.65
24,303.99,400.14
25,307.04,398.27
26,300.77,396.42
27,303.3,393.92
28,298.11,391.53
29,300.48,386.99
30,300.34,387.54
31,301.66,383.44
32,301.82,381.03
33,304.85,379.82
34,309.48,381.21
35,306.04,374.74
36,309.64,377.52
37,314.21,377.18
38,307.33,374.44
39,313.94,370.25
40,311.09,370.11
41,310.16,364.49
42,308.29,361.73
43,310.32,363.71
44,317.08,361.73
45,313.69,360.41
46,308.88,359.2
47,314.94,355.35
48,312.69,352.78
49,310.25,348.77
50,311.41,347.02
51,312.39,343.71
52,322.41,341.25
53,320.57,339.41
54,320.18,338.06
55,323.12,335.4
56,325.08,334.31
57,325.54,333.51
58,323.39,330.5
13,0,0
1,344.49,243.05
2,350.77,240.66
3,358.02,236.81
4,363.76,248.72
5,358.63,262.53
6,346.86,276.4
7,345.08,298.18
8,357.9,316.08
14,0,0
1,380.5,366.2
2,385.15,367.61
3,389.7,367.7
4,391.07,367.93
5,390.62,366.77
6,393.39,365.83
7,388.41,369.93
8,387.63,369.91
9,388.04,368.77
10,387.77,372.44
11,385.47,367.45
12,385.58,367.29
13,381.73,368.88
14,383.71,370.8
15,385.15,368.97
16,385.54,372.6
17,385.06,377.9
18,383.85,372.64
19,381.53,372.46
20,380.68,374.17
21,381.85,370.14
22,383.42,371.05
23,384.83,368.06
24,385.28,362.23
25,384.28,360.32
26,388.38,358.86
27,389.2,363.42
28,387.4,366.1
29,386.45,366.83
30,386.54,369.13
31,385.9,366.63
32,386.63,368.41
33,386.77,368.43
34,387.18,370.27
35,387.04,368.59
36,387.22,368
37,387.02,370.75
38,386.74,369.34
39,388.04,369.27
40,387.4,368.77
41,386.47,368.45
42,386.38,369.25
43,387.02,368.25
44,386.49,368.29
45,386.9,368.59
46,387.06,368.59
47,387.56,369.04
48,386.45,368.68
49,387.33,368.88
50,386.88,368.34
51,386.63,368.7
52,386.7,368.27
53,387.95,367.59
54,387.31,368.61
55,387.68,368.43
56,387.49,367.77
57,392.1,369.45
58,389.11,368.41
15,0,0
1,478.52,324.74
2,476.54,316.67
3,473.33,309.86
4,476.15,303.42
5,476.81,300.32
6,473.53,297.15
7,473.71,291.09
8,473.99,287.81
9,475.38,285.92
10,473.49,279.27
11,475.81,276.74
12,476.2,270.5
13,481.55,267.79
14,474.1,261.53
15,478.72,260.73
16,479.38,253.21
17,479.04,251.73
18,483.28,246.38
19,473.92,240.98
20,472.89,234.31
21,470.77,234.31
22,465.85,228.68
23,461.3,226.92
24,456.47,227.13
25,451.5,223.39
26,447.29,220.75
27,443.19,225.31
28,442.16,221.71
29,431.57,223.1
30,426.42,220.62
31,423.46,219.73
32,415.54,216.79
33,409.04,218.06
34,404.19,218.95
35,399.18,223.69
36,394.37,225.47
37,391.75,227.9
38,394.05,233.26
16,0,0
1,480.41,46.651
2,473.87,28.064
3,472.64,15.626
4,464.21,0.50114
17,0,0
1,483.9,451.39
2,482.64,459.52
3,483.35,460.77
4,476.86,465.79
5,480.96,465.6
6,478.31,467.13
7,478.09,469.43
8,472.92,472.1
9,474.67,470.96
10,467.68,470.87
11,474.51,471.85
12,473.01,470.43
13,474.78,472.69
14,473.8,471.37
15,471.23,470.21
16,469.5,466.9
17,474.65,452.14
18,477.63,453.12
19,481.64,453.42
20,487.59,455.65
21,487.86,455.06
22,485.22,450.27
23,487.22,451.39
24,489.25,442.64
25,481.46,445.44
26,481.89,442.98
27,482,444.17
28,486.7,441.57
29,487.11,443.62
30,485.47,440.02
31,479.57,442.32
32,481.5,442.92
33,476.77,440.36
34,475.6,441.46
35,473.87,439.16
36,471.32,442.62
37,471.37,440.59
38,464.51,441.55
39,465.63,441.39
40,465.56,441.94
41,463.1,446.92
18,0,0
2,30.911,54.806
3,33.121,60.114
4,34.077,62.483
5,32.825,61.754
6,24.897,60.797
7,18.656,64.009
8,18.041,61.891
9,16.606,57.768
10,17.517,60.273
11,15.444,58.998
12,15.308,57.335
13,13.759,57.267
14,13.85,56.811
15,11.936,50.41
16,11.754,52.346
17,13.349,48.77
18,10.387,48.405
19,3.3257,43.554
19,0,0
2,46.811,254.9
3,39.021,225.51
4,37.426,216.1
5,38.178,206.95
6,41.458,206.74
7,43.622,206.22
8,46.105,204.76
9,46.538,205.35
10,47.836,204.81
11,46.538,207.24
12,70.342,201.73
13,69.021,202.41
20,0,0
2,90.569,206.06
3,87.654,161.91
4,74.92,150.8
5,64.715,144.17
6,61.412,146.04
7,58.269,153.85
21,0,0
2,512.03,109.16
3,504.58,95.444
4,503.62,80.319
5,502.73,70.091
6,498.13,64.715
7,498.5,62.825
8,512.03,66.674
9,507.93,72.323
10,512.03,73.166
11,503.78,82.141
12,501.96,79.18
13,512.03,81.686
14,512.03,83.075
15,512.03,82.779
16,512.03,84.419
17,512.03,84.237
18,512.03,89.339
19,512.03,88.747
22,0,0
3,497.74,414.49
4,495.06,377.4
5,492.37,369.07
6,489.64,369.2
7,489.11,369.61
8,488.68,368.59
9,489.13,367.97
10,498.36,362.92
11,494.24,362.16
12,496.1,365.95
13,500.91,374.17
14,504.78,377.31
15,503.92,388.25
16,512.03,394.35
17,512.03,397.56
18,512.03,401.57
19,512.03,405.99
20,512.03,410.91
23,0,0
4,7.7904,192.05
5,0.50114,193.46
6,0.50114,195.74
24,0,0
4,166.31,39.841
5,171.18,36.241
6,169.86,39.476
7,167.4,38.747
8,164.53,37.175
9,162.07,37.699
10,161.57,37.494
11,158.86,37.54
12,154.44,35.718
13,152.32,35.991
14,148.79,36.401
15,146.51,34.305
16,143.83,37.175
17,140.89,36.492
18,135.58,35.125
19,133.03,33.554
20,131.5,37.016
21,133.37,39.271
22,130.8,40.114
23,129.09,40.478
24,130.34,46.697
25,127.79,47.631
26,124.62,47.608
27,123.9,50.866
28,115.9,54.032
25,0,0
5,108.5,300.71
6,107.93,298.79
7,109.66,293.3
8,116.79,298.45
9,114.19,294.92
10,115.35,294.81
11,113.58,295.69
12,110.55,295.49
13,109.04,295.81
14,115.65,305.51
15,114.33,305.08
16,116.7,308.59
17,116.9,309.82
18,117.38,308.45
19,117.61,315.72
20,123.39,312.51
21,122.53,320.68
26,0,0
5,223.01,447.43
6,223.1,421.98
7,225.79,424.05
8,216.63,434.19
9,216.9,428
10,216.77,428.06
11,215.17,429.68
12,209.5,428.86
13,206.74,427.81
14,205.58,427.74
15,205.76,427.38
16,203.67,425.24
17,201.44,419.27
18,202,417.9
19,203.42,413.58
20,211.07,411
21,213.51,409.36
22,214.72,406.06
23,217.79,406.86
24,222.64,407.74
25,225.95,406.77
26,231.53,400.96
27,232.57,401.37
28,238.97,398.02
29,237.47,398.7
30,246.33,395.95
31,244.97,392.73
32,247.08,392.12
33,250.5,391.8
34,256.92,391.21
35,258.2,388.09
36,256.29,383.96
37,256.9,381.85
38,258.06,376.95
39,258.79,372.64
40,256.77,369.84
41,259.84,367.65
42,254.85,366.72
43,254.6,364.05
44,245.56,363.74
45,246.24,360.68
46,243.71,358.43
47,242.69,352.96
48,243.53,350.87
49,249.75,348.15
50,252.82,345.17
51,256.9,342.37
52,257.63,348.41
53,261.59,346.08
54,267.2,345.33
55,271.16,347.65
56,271.59,350.8
57,272.35,349.64
58,276.1,347.54
27,0,0
6,0.50114,268.22
7,0.50114,268.63
8,0.50114,268.68
9,0.50114,277.11
10,5.1481,278.63
11,7.2665,283.1
12,9.0661,283.94
13,7.0159,284.19
14,12.255,288.52
15,11.435,288.5
16,10.911,290.82
17,15.513,296.77
18,16.333,304.01
19,14.579,308.09
20,14.282,310.09
21,11.617,322.92
22,4.2141,330.75
23,0.50114,339.13
24,4.1458,349.91
25,0.50114,357.29
26,0.50114,365.74
27,0.50114,393.85
28,0.50114,405.49
29,0.50114,411
30,0.50114,404.24
31,0.50114,403.69
32,0.50114,404.69
33,0.50114,400.14
34,0.50114,399.32
28,0,0
6,290.27,437.72
7,289.02,437.95
8,277.81,449.77
9,279.64,448.43
10,278.22,447.7
11,280.16,446.1
12,279.09,447.33
13,277.79,451.23
14,275.65,452.16
15,276.08,453.14
16,275.58,453.49
17,274.56,455.19
18,274.17,457.52
19,275.69,458.29
20,274.46,458.61
21,272.71,459.36
22,276.29,456.67
23,275.88,455.65
24,264.17,465.08
25,266.33,465.83
26,267.27,470.25
27,267.86,471.57
28,266.47,473.23
29,267.59,472.85
30,263.17,483.94
31,263.92,482.55
32,264.01,482.85
33,264.74,490.73
34,269.93,494.92
35,268,494.28
36,266.88,492.92
37,265.44,490.62
38,265.9,490.91
39,266.54,490.43
40,267.43,490.09
41,266.67,489.07
42,266.24,488.63
43,266.58,490.62
44,266.67,491.18
45,267.29,490.07
46,267.04,489.23
47,266.81,488.77
48,266.58,487.77
49,267.4,488.2
50,266.61,488.22
51,266.58,488.36
52,266.81,487.74
53,266.99,487.54
54,267.7,488.93
55,266.97,487.63
56,266.7,485.74
57,267.29,485.35
58,267.22,485.81
29,0,0
7,70.433,144.65
8,61.526,144.72
9,63.075,148.91
10,58.314,151.66
11,62.46,153.67
12,64.442,151.05
13,64.533,147.95
14,64.806,153.87
15,65.672,156.99
16,65.923,161.53
17,62.528,162.51
18,63.827,162.6
19,69.021,165.88
20,68.041,173.26
21,66.241,173.62
22,63.121,181.62
23,63.736,185.54
24,64.419,185.51
25,62.87,187.24
26,62.756,186.08
27,57.244,194.99
28,58.064,197.47
29,55.923,201.64
30,63.85,196.74
31,66.105,191.59
32,73.827,190.34
33,70.41,188.66
34,73.485,189.68
35,58.474,190.43
36,55.171,191.18
37,48.679,194.72
38,49.841,194.67
39,47.016,196.65
40,48.542,198.18
41,44.419,201.53
42,49.841,191.87
43,58.975,188.06
44,75.034,161.59
45,82.961,143.51
46,101.8,146.17
47,146.31,149.45
48,168.91,150.16
30,0,0
7,126.95,77.403
8,126.65,73.964
9,131.89,78.405
10,129.27,81.822
11,136.54,72.232
12,150.8,62.392
13,163.96,57.882
14,175.81,44.601
15,180.5,35.763
16,174.17,12.05
31,0,0
7,354.99,413.08
8,351.62,414.92
9,349.32,415.67
10,351.07,419.54
11,357.7,413.74
12,353.23,408.54
13,353.03,407.22
14,356.01,406.56
15,356.58,403.05
16,361.98,400.89
17,363.03,407.11
18,350.18,400.68
19,356.58,402.71
20,355.81,402.85
21,351.71,403.76
22,351.98,402.51
23,350.68,402.92
24,349.7,405.4
25,348.66,405.42
26,348,406.72
27,344.87,405.83
28,342,402.37
29,341.5,400.09
30,339.89,398.61
31,338.36,394.99
32,337.86,395.83
33,338.63,394.51
34,336.83,391.16
35,334.35,390.5
36,332.85,390.89
37,329.09,393.94
38,331.28,391.85
39,324.24,392.32
40,325.24,391.85
41,325.22,390.48
42,323.76,386.95
43,320.82,386.54
44,321.82,386.01
45,322.46,381.03
46,318.29,380.3
47,317.33,378.29
48,312.14,380.59
49,314.33,378.02
50,310.71,374.51
51,311.28,376.79
52,306.42,375.76
53,305.33,379.07
54,304.37,378.54
55,299.59,384.17
56,298.11,384.74
57,291.64,385.83
58,288.72,387.52
32,0,0
8,66.15,318.06
9,80.046,315.85
10,82.733,315.31
11,91.458,322.64
12,94.396,323.83
13,95.262,328.13
14,92.802,331.8
15,98.178,340.07
16,102.16,349.34
17,111,353.44
18,115.44,351.98
19,117.61,354.1
20,123.99,353.58
21,142.1,358.72
22,154.17,353.69
23,164.26,343.01
24,165.97,338.75
25,161,324.9
26,157.86,313.94
27,150.21,304.81
28,146.67,297.06
29,143.94,286.99
30,142.19,279.66
31,134.15,263.74
32,122.8,247.36
33,122.82,199.18
34,134.81,182
35,134.35,160.93
33,0,0
8,89.681,213.17
9,83.781,210.73
10,72.506,203.96
34,0,0
8,123.33,159.68
9,119.45,161.48
10,121.16,166.88
11,123.14,169.41
12,116.77,177.31
13,114.44,177.7
14,114.83,178.41
15,114.46,177.65
16,113.14,176.81
17,112.62,176.65
35,0,0
8,244.15,62.665
9,245.63,62.506
10,237.68,67.221
11,241.12,62.87
12,242.26,62.551
13,248.02,60.547
14,255.22,58.223
15,259.68,60.638
16,262.16,58.77
17,266.67,61.549
18,269.7,54.989
19,268.95,54.146
20,273.94,49.203
21,274.12,42.665
22,276.79,44.601
23,272.62,36.333
24,278.54,33.622
25,281.44,33.713
26,278.38,27.198
27,286.81,27.813
28,284.83,24.579
29,289.77,23.69
30,294.87,28.155
31,299.73,25.581
32,304.26,22.437
33,308.36,22.916
34,311.48,22.392
35,312.44,23.554
36,314.97,23.075
37,319.09,19.362
38,319.77,25.809
39,318.09,40.706
40,321.32,49.248
41,318.72,51.982
42,318.66,54.761
43,313.33,58.041
44,309.16,57.631
45,307.31,61.39
46,303.26,61.139
47,297.81,57.449
48,293.3,56.014
49,290.5,58.884
50,287.4,59.271
51,283.55,60.41
52,275.69,58.565
53,271.14,53.508
54,266.97,55.49
55,263.17,58.428
56,258.56,59.681
57,255.24,61.185
58,255.9,66.446
36,0,0
8,269.79,203.58
9,265.17,200.43
10,260.62,202.85
11,259.09,206.22
12,259.11,208.41
13,262.69,215.08
14,267.68,218.11
15,270.66,214.62
16,275.19,215.74
17,279.7,213.23
18,279.27,213.39
19,279.68,216.81
20,284.51,220.93
21,285.42,225.67
22,285.08,231.44
23,283.78,238.2
24,279.41,239.04
25,277.06,239.73
26,278.72,247.27
27,278.86,253.85
28,275.81,255.97
29,277.11,266.72
30,276.81,268.2
31,278.77,274.83
32,276.88,290.84
33,269.82,303.85
34,270.48,303.64
35,270.36,307.63
36,271.37,309.95
37,270.73,317.59
38,265.24,323.49
39,257.95,327.93
40,254.01,332.57
41,246.04,338.11
42,244.37,345.44
43,242.92,342.82
44,236.49,342.07
45,239.73,340.05
46,237.56,342.12
47,242.57,341.82
48,229.7,339.16
49,226.2,341.78
50,222.87,352.64
51,220.75,358.82
52,217.49,363.12
53,210.59,366.54
54,205.31,368.38
55,202.78,371.09
56,196.26,375.69
57,188.41,384.1
58,188.04,391.05
37,0,0
8,415.81,328.66
9,420.39,332.28
10,420.11,330.68
11,419.5,330.93
12,419.66,327.63
13,421.23,326.72
14,423.69,328.11
15,422.96,329.59
16,419.02,334.49
17,418.72,336.04
18,419.98,340.14
19,421.87,341.98
20,421.09,347.9
21,423.9,352.21
22,427.13,353.99
23,429.16,359.11
24,427.84,361.14
25,422.89,364.78
26,421.53,367.95
27,415.92,367.27
28,413.03,364.67
29,413.08,363.92
30,414.46,374.37
31,420.11,378.13
32,422.73,383.46
33,422.67,387.04
34,420.41,389.89
35,423.14,397.31
36,424.78,400.21
37,429.2,408.2
38,426.74,416.42
39,426.97,420.3
40,427.95,425.9
41,426.61,433.6
42,426.17,444.51
43,420,445.35
44,417.56,441.75
45,414.35,441.73
46,410.52,440.68
47,405.38,442.62
48,407.54,446.51
49,404.58,446.13
50,405.44,457.95
51,406.22,468.5
52,402.67,475.56
53,399.93,472.12
54,401.48,474.42
55,403.14,481.98
56,403.12,490.71
57,401.18,495.81
58,399.36,499.36
38,0,0
9,70.797,235.69
10,78.679,232.21
11,75.262,235.85
12,72.187,236.38
13,70.706,242.32
14,69.544,242.16
15,64.806,245.22
16,69.408,242.35
17,67.608,248.7
18,69.681,256.47
19,68.565,263.33
20,66.264,267.22
21,64.26,274.94
22,65.513,282.28
23,62.301,286.74
24,63.895,279.73
25,65.308,278.43
26,67.13,279.57
27,67.38,281.16
28,67.039,282.57
29,67.016,283.87
30,68.497,286.86
31,71.526,291.64
32,70.273,290.8
33,73.03,294.44
34,69.544,298.63
35,73.895,300.41
36,74.966,301.46
37,72.073,310.52
38,69.886,312.94
39,70.182,316.67
40,67.062,315.88
41,63.531,316.29
42,61.435,316.92
43,56.606,316.42
44,58.246,315.19
45,53.622,317.2
46,48.155,321.44
47,47.153,322.05
48,45.285,324.58
49,44.806,328.13
50,41.595,327.11
51,38.656,328.82
52,35.49,325.26
53,32.825,326.9
54,33.759,324.35
55,32.21,320.71
56,30.934,318.95
57,30.137,310.48
58,33.759,310.62
39,0,0
9,351.98,20.82
10,360.68,23.986
11,366.24,24.442
12,366.54,28.975
13,369.66,24.009
14,368.97,21.435
15,369.77,20.433
16,373.62,20.091
17,376.04,20.41
18,376.06,20.433
19,378.66,22.802
20,380.82,18.861
21,384.74,19.226
22,384.31,21.39
23,384.58,15.103
24,384.4,22.437
25,385.69,24.897
26,389.89,27.13
27,390.43,28.929
40,0,0
9,512.03,503.71
10,512.03,501.55
11,512.03,500.16
41,0,0
11,62.665,17.494
12,77.836,21.071
13,77.062,25.74
14,85.33,36.241
15,88.793,24.396
16,87.517,25.011
17,88.656,26.856
18,87.062,25.809
19,86.515,31.162
20,86.697,28.36
21,92.916,20.524
22,97.039,24.282
23,97.813,30.228
24,102.64,32.597
25,103.28,35.558
26,98.975,34.989
27,96.31,41.572
28,99.954,47.289
29,106.99,55.831
30,104.69,54.852
31,100.8,42.642
32,102.51,40.251
33,105.44,37.859
34,110.18,34.852
35,106.01,32.938
36,111.8,28.702
37,111.75,26.583
38,114.94,22.802
39,115.49,20.683
40,118.77,20.273
41,116.65,13.895
42,119.98,10.205
43,115.88,11.207
44,111.8,7.4487
45,115.26,2.6879
46,110.75,2.3462
42,0,0
11,442.23,452.8
12,453.83,453.03
13,455.85,458.2
14,448.59,461.3
15,448.95,459.38
16,446.56,471.87
17,444.58,471.71
18,447.33,477.11
19,446.97,479.2
20,445.85,477.74
